LEI;LegalName;BusinessRegisterEntityID
2549004AVT5HM9RIPV24;Tillvaxt Compagniet i Sverige AB;556650-8395
2549004BOCU15LMNDJ92;Bursa de Valori Bucuresti SA;17777754
2549004C5I15PRIPVZ16;EFACTOR3 LLC;1057697
2549004CCTS6IQS85V88;Boggy Bayou Real Estate Holdings, Inc.;P02000093690
2549004CU9LAM5CYA280;Kwik Mortgage Corporation;0100765118
2549004DB9SEVYE3QE48;The Pamela Joyce Rushworth Trust
2549004DENUUZY85ZB69;Aristotle Capital Management, LLC;3327532
2549004DHH30XZV84K90;Stirling Nominees Limited;670001
2549004DMRHX8AP52M41;LOVE REINSURANCE COMPANY, LTD.;E 43448
2549004EQNGTG67LG215;2417957 Ontario Inc.;002417957
2549004EXIAAMK5CLH54;Capital City Bank;G75579
2549004FS1DG4NGZT698;Global Management Overseas Limited;487230
2549004FTTRBN6KZNW71;Pacific Basin Chartering Limited;551190
2549004FV7AE4AA2ZP95;MBG Investment Management, Inc.;CS201728440
2549004G6I53TXX53Y71;KFDI-A, LLC;4636622
2549004G955XY9WN6O22;Elezeno Capital Limited;BER807
2549004GENH1I3LJ4J72;Singapore Consortium Investment Management Limited;199607548K
2549004GHIA8S76PIX28;Post Community Credit Union
2549004HGJ779LV4MR40;ChinaRock Capital Management Limited;1092184
2549004HMP9HRBAZWZ80;WHITECROFT Core Bank Risk Sharing Fund S.A., SICAV-FIAR;N/A
2549004IBPGKKEIK3578;NETDATA CONSULTANTS LIMITED;04046254
2549004IEC66ARNUHI59;UMF BUNKER LLP;OC394188
2549004IPXPSM9EJFC92;Mischler Financial Group, Inc.;C1916951
2549004JPXXWW161H139;Preferred Technology Systems, LLC;6017161
2549004KW7K0PF1U4A79;Height Securities LLC;4690668
2549004MQL8T5D237K10;Santierul Naval Constanta S.A.;RO1879871
2549004NFTJZX6MA7E79;The Collis 1989 Pension Fund;Document
2549004OIVHVZ7JYPZ39;Kateva Management Ltd;02659801
2549004OZM2I07U48W53;Matopos International Limited;349439
2549004PCRVQJ5CDOF98;Vaudoise Vie, Compagnie d'Assurances SA;CHE-103.577.288
2549004PLRMRDLJVE706;Garraway Capital Management LLP;OC303626
2549004Q7BFIOW703P95;Kirwan Enterprise LLC;043313608
2549004R1AHZJNK35S17;2043809 ONTARIO INC.;Ontario Corporation Nr: 2043809 Business Nr: 855272209RC00001
2549004R2Q0IZR3E3570;Leewin Investments Limited;423735
2549004R6EDBFOP43R65;S.J.A. Pty Ltd;069333491
2549004RMGFK4U5EL624;Diplomat Parts Pte Limited;196400304H
2549004SQZEMLKLCGW47;Eagle Realty XII LLC;S6903217
2549004SZJ75H7IKRC11;Angeloni Consulting;14P08177
2549004SZX6K97C5PB88;PUR Wasatch II LLC;6303752
2549004T5Z4RPEUTA607;Alco Parking Corporation;6104
2549004TJSJG12DJ2627;On-Demand Mail Services, LLC;E0058U
2549004TWBRE8IJ7DZ18;United Bank Financial Corporation;223825
2549004UHXJBR7B02K12;Dongxing Securities (Hong Kong) Company Limited;1962343
2549004VKE2EAZG4E794;Coffee Stain Holding AB;556995-0180
2549004VW99TSDVVK525;The Alien Trust Subfund for Edward Neville-Cadwallader
2549004W2JKWS6P17T44;United Bank of Michigan;11807
2549004W4HOGLS179S28;Prima Capital Advisors LLC;2821628
2549004W6HDKP3P7NG77;Valeur Fiduciaria SA;CHE-114.705.515
2549004W7KF3SX6QAD94;Spartan Group Trust for Employee Benefit Plans: Spartan Global ex US Index Pool
2549004WBDC394DA3W87;Premier Credit Union;64271
2549004WY1ZWSJ58WP92;China Securities (International) Asset Management Company Limited;1790197
2549004XJQQPBYQSMT39;Quontic Bank;57807
2549004XO8LFW6OLD674;J.M. Lummis&Company Inc;0024325
2549004YJU2D0LPTQ681;Brock Air Products, Inc;1288066
2549004Z898950GUFQ10;China Galaxy International Securities (Hong Kong) Company Limited;AXM459
2549004ZRHLORHQ9LT73;Exchange Bank;10018594
25490050NXBB633LPB95;Newlands Investments;09000556
25490050YG4HBF7FNJ03;Peony Asset Management Ltd;1040771
25490051C8QBJJ2U7I70;Silver Fern Limited;01869249
25490051JLRKAXBCD233;Silo Technology Investments Limited;112544B
2549005319TW9MTJ5N23;Alastair Lyons Settlement 2002
2549005377QFDAS8RS85;Høegh Capital Partners AS;988664839
25490053EOTTYNCHDK06;Las Vegas PropCo LLC;6398862
25490053H6JWQDX4RM47;Diamond Credit Union;2748346
25490053IH908EDF8D65;Madison County Federal Credit Union;570875
25490053QEQO83AZIX15;Citizens Community Bank;J716628
25490054DXOXUKYSRE33;B.I.C.G. LIMITED;HE 279101
25490054HH7DM6HQ8X45;WZC Den Akker;0639973732
25490054MLL59G4UZJ17;Lenovo PC HK Limited;10164206
254900555PA4QMA3ON46;SROA Belleville Property, LLC;6470286
25490055IRASC4254X28;Terastehnika AS;11322244
25490055TYL452262Z02;Moonglow Consultants Limited;004738V
254900561K135J92VD38;First Security Bank;5633
254900575Q6NAD9WHS92;Lebaras Malta Limited;OC862
2549005795FS9CKP1P97;Rosewood Realty, LLC;199932710110
25490057VTTKJXGG6W45;Blake Investment Properties LLC;D51790
254900583A68B1B0O485;Spring Capital Limited;219008
25490058E6ZVQ9A55G08;Nelson Asset SA;452755
2549005966TP4JEUPV90;High School Of Dundee Trust Appeal;SC011293
25490059KMZFH1OV9167;The Hydrocynus Vittatus Trust
2549005ABE0YVQR7Y245;RISSPORT I, LLC;001672605
2549005AF9FP8WG8K707;The Hudhud Investments (2016) Trust
2549005ASA9TUACEW325;MOTILAL OSWAL SECURITIES LTD;INB 231234833
2549005AY4FXPX34QS72;COMPUSIM AB;556597-1438
2549005B3AB0I6442B59;international coffee traders pte ltd;200601600D
2549005BBJT6AS0QOI31;"ק.נ. יעקבי החזקות בע""מ";514680396
2549005BINM3MNU6ZC96;The Anne Plenderleith Discretionary Trust 2005
2549005BXALMCOH65W33;ESPER CAPITAL PTE LTD;201310030K
2549005BYXAME5AQKN37;Kentucky Center for the Arts Foundation Inc;0145414
2549005C0PLTNHQWS974;Wimmer Financial LLP;OC334515
2549005C81HFD48Q4V85;Redwood Organisation LLP;OC397731
2549005CLOSQO0MJEA57;FBR Capital Markets&Co;2199550
2549005CX0M4OXREHE74;Lindseyfield Limited;007564V
2549005DSUAK9VKS7V92;Annasette Investments (Cyprus) Limited;370846
2549005E4ENJY7935645;Foundation CA Fund V Manager, LLC;201125710199
2549005G3MRLCK02KZ05;Leodis Wealth Nominees 2016 Limited;10525708
2549005GKMFW7L2GWQ19;Entromed OU;12349558
2549005H1Y4HZTQXS657;ArchiTech Capital Master Fund Limited;WC-313502
2549005H6FQFNNMWKR02;Jane Street Hong Kong Limited;1683606
2549005I9O0MB9VC5627;YZP Global Incorporated;1725812
2549005I9PBROMLV8824;Tradition Government Bond Brokers&Derivatives Brokers (Pty) Ltd;2004/030840/07
2549005J2TRC8FVA3Y29;GROESBECK VENTURE LLC;F1838Y
2549005JA5XQ43IM2J69;PacificLight Power Pte. Ltd.;199901043R
2549005JEVJX9VPRFI34;Misaki Engagement Master Fund;1156396
2549005JNL1RDJ9SX028;BENNETT PROPERTIES (U.K.) LTD;116777
2549005K1F3J7D2JHA74;Engracia Properties Limited;1526015
2549005KEMNLKT312H45;Distinctive Kitchens and Baths, Inc.;P98000039615
2549005KIU05WTGNEE82;Huynh Investment AB;556860-1941
2549005LEGSHIEEKM189;Sir John Mellor's Settlement
2549005LG69OCBT9WE71;The Riddell National Bank;4318
2549005LMXCA855ODW66;MHNC Meyers, LLC;6505077
2549005MYUSDHGX0O919;Pamoja Capital Holdings B.V.;34285246
2549005NVP96LAC0YH21;Webale AB;556792-8113
2549005O3ZQID1ME6P21;Wagner Family Trust;42366169030
2549005O94DAZVV0P036;Cross County Savings Bank;30260
2549005OHOYVST1GTB97;Serin Corp Limited;09956488
2549005PEIM51S3MNY61;UT Singapore Services Pte. Ltd.;201536544C
2549005PLORKC6TZS432;RBC cees Trustee Limited Ref: HC/MR/O1300
2549005PQB5T63O14E36;Kaz Meyers Properties, LLC;6505074
2549005PQH75E8Z3QD20;Londinium Asset Management Ltd.;295650
2549005QCRDJBENUFS10;Western Milburn Street, LLC;6399583
2549005RQQ9A5CNFVG05;Commercial Banking Company;J716084
2549005SLSZUBRLZNI10;Eagle Realty VI LLC;1606813
2549005SZK70YZKJQO38;Serra Saginaw Automotive, LLC;F1324U
2549005TXW37CLLSL778;AJ Auto Realty LLC;6399090
2549005V2JZJUOQENP39;XY SA;CHE-453.676.072
2549005VK7UDITUWWF65;The Patricia Harrahill Trust
2549005W7B5UBNJ2VX50;R&R EXPRESS LOGISTICS, INC
2549005YGBORVQ7E1I13;Mkt Consulting Ag;CHE-394.887.329
2549005YJM8ENGWSJR83;Sinopac Securities Corporation;23113343
2549005YKTFCXWC6C688;Ella Holding S.A.;CHE-482.441.022
2549005YMMRKPCHNPI72;Globe Capital Ltd.;4861
2549005ZXH1OJ0XB1R05;LINC INTERNATIONAL AB;556846-3854
254900600P224MZQZD69;Gulf Bank KSCP;8347
254900600SB2PD4E1M87;Glendale Agency L.P.;SL21115
25490061AI5257436N44;Deep Field Fund SPC Ltd. - Singularity Managed Futures Program SP;1598204
25490061P90X03J4SX03;Alliance Trust Company LLC as Trustee of Pawa 2017 Trust;81-7135746
25490061UX25CYV5T805;Square One OÜ;14035002
25490061WNJ3ZFOT7A57;Rain Carbon Holdings LLC;4809430
25490062BRFKCI4PXV82;3W Global Fund;1182064
25490062FTQ9WPTK8B78;Marcuard Family Office AG;CHE-102.805.110
2549006358PMWG1U1Y86;Quaestor Vermogensbeheer;0472.290.525
254900639EOJ1QZC2567;Charles River Bank;001027429
25490063IEMDK6KPQI56;Orthogon AB;5567907794
25490064B2LP4W1CRC76;SC Lowy P.I. (Lux) S.a.r.l.;B195322
25490064U81YNBC8BX88;Aria (SAC) Limited on behalf of SAC 007 - Aria Medical Assurance
25490064VL87OB6IGX24;PCS Global Volatility Fund I;MC-320114
2549006586O0PMRUOU15;Bach Option Limited;1859593
25490065C95TQEXI1M19;Mercantil Bank (Schweiz) AG;CHE-106.287.817
254900667M5CK6Y3DF27;Banco do Brasil Americas;J18236
25490067GDXSL0GJ3F72;J W Leng Funded Unapproved Retirment Benefits Scheme
25490067KR1892AY6D58;Truston Asset Management Singapore Pte Ltd;200722954k
25490067N89L5S0KCL02;COMMERZBANK BRASIL SA - BANCO MULTIPLO;35.300.483.651
25490068U490J38NVA74;3W Greater China Focus Fund;596735
25490069I63UAUQ90017;United Nations Joint Staff Pension Fund
25490069IJH3C2X7EE96;K Business Consulting AB;556752-4276
2549006A34A1F1ZGTT81;East Cambridge Savings Bank;001103390
2549006AGQNGH15BNV77;China Life Franklin Asset Management Co., Limited;3628349600011168
2549006BFTCBAHSPZL67;617 Partners LLC;06406483
2549006BLXO5DT72F971;Roger Kriete LLC;K033363
2549006BM7W7CTJRIH40;Wide Development Limited;1211164
2549006C8JVHOBOGKA45;"ניאופרם ישראל 1996 בע""מ";512420555
2549006DC51PA4CZ5D35;MYTCO AB;556736-5035
2549006EO29459JQ1S43;First Professional Liability Insurance Company Ltd;25908
2549006FEPBCMW266H93;Agilysys NV LLC;3756963
2549006GIA4XDY7I5Y61;Norso Corporation Finance Limited;214728
2549006HJBA7HTOZF285;Freedom Credit Union;000860577
2549006HJJUBK93TZO43;KEYWISE GREATER CHINA MASTER FUND;613502
2549006HYE8RMAVZ0D07;Waterfall Limited;2168893
2549006I6DW3SGK5HG85;Fluent SA;CHE-427.840.466
2549006I7QRZ56KCC239;Benbrooke Freedom Partners, LLC;0928184
2549006I9R5C9H752M86;Wetterbrandt Invest AB;559092-7256
2549006IYID0ECYSJU25;Sail Mortgage Corp.;1532841
2549006JPPHE1RTIHT82;Confident Invest Bucuresti S.A.;J40/10309/1995
2549006JR1HRU9JRSK47;AGILE ENERGY LIMITED;43054
2549006JZWQKB4K8C111;DV Lidingö Ekonomikonsult AB;556514-9696
2549006K6WG5VQC4G285;Finnley SA;B80272
2549006KT1XNB09W2M78;Dairy State Bank;17162
2549006L0AF1UBIFFD44;NME Investments Limited;319751
2549006L3U88MNTL7K26;Stillman BancCorp N.A.;407645
2549006LMVC63GYH6G12;Taweelah Asia Power Company PJSC;IN-1002072
2549006LQZNOW06MTN03;PRA Limited;1951374
2549006M8MXDHDSFPC36;Printec SA;12155400100
2549006MIPG3JRIVIE14;China Aviation Oil (Europe) Limited;08791580
2549006NEY4S3A7XSS89;Hampton Asset Holding Ltd;1530532
2549006NZXJ8K9CK4V31;FOREST AREA FEDERAL CREDIT UNION;24047
2549006O3YVQ8FGDJ369;GADWALL HOLDINGS, L.L.C.;42581332K
2549006OFPCM76Q73H33;Hsiao Capital Management;MC 321599
2549006OR8DTX9LLCH92;Theoria Capital Management Pte. Ltd.;200700385D
2549006OVGKRFAVAM436;Ness Family Office S.A.;CHE‑323.900.979
2549006OX5MP18S04R54;FEPER SA;J40/1092/1991
2549006P592JXLY4W162;Jan-Olof Backman AB;5563551620
2549006P59MOQ1ATLX32;CO.MO.I. (Suisse) SA;CH51430071540
2549006P683X9ZTPAH06;HB Capital Limited;10646011
2549006PPED8LJJMOO12;The Dr and Mrs Greenbaum 2006 Discretionary trust;Document
2549006Q2SCXK1988H68;BCP Securities, LLC;0610711
2549006R8LP35W2WRF80;BLU DE Kalorama Hotel, LLC;6438363
2549006SBIS8ROWE8X84;Capitol Bank;34074
2549006TBOV0H6GV7T12;Allergan Finance, LLC;19851000416
2549006U7MHN1EG3I060;Mirabaud (CH) - LPP 40+;N/A
2549006U8SXATH10WI14;Exchange Bank&Trust;4619
2549006VHGCDGJJHC673;Universal Independent Holdings Limited;69791
2549006VLFAOYUSYFU17;Elephas Global Opportunity Master Fund;WC-315024
2549006VSBYC0GCRZG40;business advising atl AB;556690-7662
2549006W07UX0GJXX422;The White Trust
2549006W15JEJMVQ2071;Lundbeckfond Invest A/S;21855545
2549006WJ0MGPRG92D09;Sea Trucks International Limited;40460
2549006Y4UIGIFVYX447;BARRISTER GLOBAL SERVICES NETWORK, INC.;2785860
2549006YDDLM00DZPF66;St. Charles Ave Prime Properties, LLC;41359306K
2549006Z2AJLG96TLH60;Poleg Energie Limited;1761459
2549006ZBR7DM2HLKT79;434 Central Avenue Apartments, LP;201714500006
25490070QB5LWJ9JID79;Community Bank&Trust, Waco, Texas;17108
25490071M6IYTQC8G009;Fighton Asia Master Fund Limited;MC-228121
254900722Y5SDOMX7127;GC WATERSTONE, LLC;6333139
25490072C0PMGDUJQU77;GNB Bank;428895
25490073J86N02XTAA20;The 140 Trustee Company Limited;00812000
25490075KWKUTD06EL36;GBM International, Inc.;2261305
25490076EQ27D6EE6T16;Lincoln 1st Bank;n/a
25490076GJ3OPTQBXI08;Mary Kinross Charitable Trust;212206
25490076GY9UZY79F265;Elizabeth Munn Trust
25490076YOMAEM6W0N66;West Central Bank;10579
254900774JXMMWI6XC75;Houston Hermann Park Investors, LLC;5738524
25490077CFAR64Z30J18;Mirabaud Asset Management (Espana) SGIIC SA;A62949805
25490077HC7QXLDHT937;Seabury Global Markets LLC;5921780
25490077TMD5MK33V805;The Regent Juniper Fund;289854
25490078IZHBI3VD2S04;GVC Properties, LLC;G049153
2549007904V5LEBO0B08;Torq Capital Management (HK) Limited;2398470
25490079GOIBZYTJMF21;WntResearch AB;556738-7864
2549007AU24FVDMNUB40;Connexus Credit Union;66538
2549007AULPUYOTQP060;Burner Systems International Ltd No.2 Executive Pension Scheme
2549007AWLR0OE7EP604;DANTAI CAPITAL LIMITED;BCZ158
2549007BJTQMZ6PYL508;VisionGain Capital Limited;1156410
2549007BKHTU0WXSB115;Waleton Group Inc.;155639937
2549007C1SSLE0LXKW72;Stokewood Limited;73064C
2549007CB3MH7PS6YS57;Detente Limited;189127
2549007CFUTEUZKQGT73;Pondfield International Limited;1575723
2549007DEQ79URN8SD15;Walanpatrias Stiftung;FL-0001.539.523-8
2549007DHG4WLBMAAO98;Societatea de Investitii Financiare Muntenia SA;PJR09SIIR/400005
2549007DVEUPNBI6UT30;Jane Street Asia Trading Limited;1514468
2549007DY401C9SU6R85;CFMDC BWAY Retail Mezz Plus II LLC;6470756
2549007E3IXWBZZ3D571;The First National Bank of Mertzon;0000981002
2549007E6XHG3D76WL05;VISTA VIEW L.L.C.;593263-80
2549007EUC29SFJVLJ80;Ingensoma Arbitrage Limited;1351842
2549007FIILS4XX2LF61;PRICEPRO REINSURANCE LIMITED;E 44542
2549007FNGJJAP6R7X29;Riverfield Partners LLP;440130
2549007G988ZU5SZLA25;Beteendeanalysgruppen BAOU AB;556828-3286
2549007GWVX54PSL3121;Al Ghurair Iron&Steel LLC;IN-1001248
2549007HHWSXLPLQ2187;Good Union Investments Limited;1553922
2549007HZVXHNMRMGN90;FP WEALTH CAPITAL SA;CHE‑115.772.980
2549007IJCDLAA8QE751;AP Asset Management (HK) Limited;888801
2549007L74FFQWT59275;Ethan Capital Management Limited;AXD418
2549007LIW416NZ01R27;GRK Properties Limited;679672
2549007LK8UPATD6CD31;Jamestown 88 Leonard, L.P.;6084017
2549007M7BEW4NJ9Q524;ISATYS Advisory AG;CH-020.3.032.839-8
2549007MQHU5DBHNMS14;Gold Coast 2700 Properties 3, LLC;604155181
2549007MR0N4WRJ65050;Mourgue d'Algue&Cie;CHE-107.748.838
2549007OCS5JHPASLB24;The Alien Trust Subfund for Edward Wynne Neville-Cadwallader
2549007OIM96Z15F6T32;Autentory LP;SL30619
2549007OMS3MNL0LIP65;Aerowash AB (publ);5590532775
2549007P0EYR6LTNSM58;Inbox Holding AB;556818-5028
2549007P7W7BUFQECQ79;Tajfo Limited;07039915
2549007PGBB9Q9QEQN87;The Clore Israel Foundation;510812357
2549007Q46FOJRKK3A92;Hochberg Holdings II, LLC;LLC7389-1998
2549007Q50C52LP2RM21;Snojken AB;556834-4641
2549007R3FTN0VTVCP31;Phoenix Fort Wayne, LLC;P067108
2549007RD90F5YYVGJ69;Santa Anita Limited;CR-15538
2549007RHN2MEAQM0704;Arctic Prosjekt 71 AS;918 052 224
2549007RMM7OUKFWYD51;Espinet International Inc.;538998
2549007RR9REB1YYGO95;Elephas Global Master Fund;WC-305413
2549007RRBRG9LLV3O25;Monroeville Hotel Investors Group, LLC;6453317
2549007RTMUJ0V3KVP66;Naples Hospitality Limited Partnership;331483
2549007RZ1SV42YTM053;South Carolina Holdings LLC;5175742
2549007S5Y0AXLICO869;Lomond Inc.;C 6098
2549007S9S98MQ1YWX25;ELEZENO GLOBAL OPPORTUNITIES FUND;1257664
2549007SB3QUIJWZ9C06;Navis Yield Fund;582923
2549007SESZ8ZJGEC443;LBA RV–COMPANY X, LP;5641539
2549007SJDFQF5IX4E17;Saccawa Investments Limited;299233
2549007TIRR9NEQOL919;VICTORIA Internacional de Portugal, SGPS, SA;503201138
2549007UAEPMCW1E4Q98;Treeview Industrial II LLC;6442429
2549007UAY37FBFD9G98;M.T.S. (Storage&Distribution) Limited;01978790
2549007UO0U3XC7VYO64;Eagle Holdings IX LLC;000910873
2549007URQVKXHGOKZ08;ULYSSE&SYDNEY INVESTMENTS S.A;046232
2549007VCAF9GCV3RL79;Eclipse Capital Management, Inc.;2836981
2549007VE7OL7T24FP12;Southern Prospecting Platinum Ltd;1479785
2549007VEV0IP2V4KK65;THULIUM CORP;490288
2549007W5PWUV8XG3V90;RCB Bank;15399
2549007WFJJV4H2JKA78;Diametric True Alpha Market Neutral Master Fund, LP;OG-90728
2549007WSVNUSJY7YK67;YTNC Meyers LLC;6505082
2549007XIEL5BD9GRK66;Kreejt AB;556826-9533
2549007XZUZLUM3HCX96;China Taiping Insurance (Singapore) Pte Ltd;200208384E
2549007Z0ZOEJL37IB17;CEFC SHANGHAI INTERNATIONAL GROUP (SINGAPORE) PTE. LTD;201510591W
2549007Z4DNL3HPFN312;Palmetto Heritage Bank&Trust;57880
254900803AYZRNV49618;The Friendship State Bank;192898-120
25490080TAO3FB7CHT06;Desert Projects Inc.;NV20051756373
25490080WWNLOVB5YS96;MN-PA Holdings;6589692
25490080ZZ98MNHU5R63;Champion Credit Union;436690
25490082VIWYM7JLUZ29;Miakunal S.A.;1051711
254900836UQ21QIS3758;ALMAGEST SICAV PLC -COMMODITY TRADING FUND;SV443
254900848A2FB318KM33;SLW REINSURANCE, LTD.;E 43994
25490084DL3NFGDHI942;Zug Finance Baar AG;CHE 115113501
25490084FX4MAQXQ0T29;Seahedge Capital;261785
25490084MV87J33C5518;Tantallon India Fund;C128894
254900858TND5ORQ2K61;PINE ENERGY PTE LTD;201613568H
2549008610GK12R5W566;The Michael Bennett Charitable Trust
2549008684GZZI5B5H82;First Financial Credit Union;68450
25490086J5W2RDVY7Z39;Douglas B. Marshall, Jr. Estate Trust FBO Douglas B. Marshall III - Non-Exempt
25490086QPEHYFGF8J74;CIMD (DUBAI) LIMITED;CL1225
25490087B4GFZLJZE912;Mirae Asset Securities (USA) Inc.;1649846
25490087E5KEC5FFJY73;Devon Inversiones S.A.;fs 98311 nr 57731, 2015
25490087J401L8YPAR81;B&I Capital Pte Ltd;CMS100233-1
25490088237U1ILMYZ21;Kansas City Life Insurance Company;I00000078
25490088QF2DIEKX5H40;Wyoming Investments Ltd;254026
25490088YF8POZ7UJO33;Abbot Investment Management Ltd.;161904
254900894KLQGL9BTU46;Chow Tai Fook Jewellery Company Limited;6546
25490089Q1BQBU4AKF25;360 Ventures PDX LLC;1331719-91
2549008A1URXJBJFWV60;Dean Transportation, Inc.;144094
2549008A1XRAUJ13BU65;Kedde Holding ApS;31780861
2549008A2NVRGCN52112;Rogere Capital Limited;557813
2549008A9V86VFR0SL74;Penn Treaty Protected Cell of LTC Re
2549008AANU6LUJ61D82;The Yukiko Trust
2549008AMH0R0X1ZZY30;Leo Securities Limited;21051
2549008AMQR3G801YM47;Bernard J Lind Revocable Trust
2549008C2ZRAHD075O81;Prometheus Capital Finance limited;CL 1265
2549008CBS11KBKU4Z95;Wasatch Peaks Federal Credit Union;557537-0140
2549008CZOYIG4FIKS25;Congressional Bank;D07499213
2549008D8QIBX4EQUE87;Power Test, Inc.;P024373
2549008DVZCC0OWWLU71;Landmark Dividend Growth Fund - I, LLC;5460660
2549008DZSL6P9O7II82;1K Mass Ave, LLC;001150992
2549008EFPQHWHJ5MO60;The Conway National Bank;2102
2549008ESIFKI0PKKG65;Burlington Commercial Insurance Company Limited;CR-181812
2549008ET07HZ2WIUR07;Kadyma Investments Limited;07718862
2549008F0I1QER0TQO87;Mendota Properties LLC;1530471
2549008F85XOERURYW13;First Savings Bank of Hegewisch;483274
2549008FPMK5W8CC4B40;GROUP 2 REINSURANCE LIMITED;E 42448
2549008G91SRVGTEH304;The Trevor Plenderleith Settlement 1997
2549008GF7XIG1MHFE28;Curam Capital Management LLP;OC416610
2549008GXJVA18WXJL21;Yerecic Label Co., Inc.;759766
2549008HMVTZICPMZ097;Belalan Meir Leasehold;0885.569.418
2549008KU1QP1CWOZM37;Helmi Financial Ltd;1657181
2549008KYCGMKAGRTJ02;Virola-Independenta S.A.;23058320
2549008L6D4P4GS8CJ97;SIA Manas Investicijas;50103821211
2549008LK3474E9U2888;OnPoint Service Group, LLC;333224-96
2549008MMFXP2OUFOB33;Great Business Development Consulting AB;556166-6495
2549008N2IXGPNYPTX24;Cargo Carriers Limited;100047
2549008N6EFMGE9ALA67;Poonawalla Estates Incorporated;1928308
2549008NFW36GNB9TR07;Ilex 49 Limited;10045419
2549008NHU55GIZZS982;Incron Custodian Pty Ltd;ACN 161 093 974
2549008NQR7IR6RBXN90;Fidelity Design House Limited Partnership;85794 2072 RZ0001
2549008NRAZRGNG0TT58;PORTLAND FEDERAL CREDIT UNION;5477
2549008NZFLT1BQ8EN23;Kirtland Federal Credit Union;12199
2549008OL3SHHAMNOS82;CA Indosuez Finanziaria SA;CHE-109.870.568
2549008P0UT0MH3OVW37;MJC CONTRACT ADMINISTRATORS REINSURANCE COMPANY, LIMITED;C 38448
2549008POZ7T1PJYBU80;Colorado Bank and Trust Company of La Junta;19871152530
2549008PU2OPVXJMG451;CIG Sugarland SPE, LLC;6444734
2549008QGA4MP6VHNP43;IRWIN REINSURANCE COMPANY, LTD.;E 43039
2549008QTFYPCRCV9519;Kendal on Taylorsville, LLC;0869689
2549008R0O8NKE616I82;K&J Assets Limited;1520941
2549008RJ7T52LM9MN21;CFMDC BWAY Retail Mezz Plus I LLC;6470767
2549008RO4VWWWIL9017;Starzane Incorporated;1637967
2549008S1KEXHAZ4RD66;NBP Norton House, LLC;6492478
2549008SATATZ2JWM022;TerraX Minerals Inc.;BC0798771
2549008SLT2AGZVASG55;FRUITFUL ASSETS COMPANY S.A.;702609
2549008TFFM26K6TWP42;Swiss Rock Aktien Schweiz;F-923212
2549008TT6UNYR7AXF54;Sunflower Bank, National Association;4767
2549008UP5LW6G3XIW43;Leonteq Securities AG;000033118817
2549008UPD4NW7364M92;Nordsee Trust dated August 16, 1984
2549008V7JQOK95XI341;KP East LLC;201706010501
2549008VEHM0K0F21A91;J Kerr Consulting Ltd.;BC0893930
2549008WGKQZ20YTGX31;Gold Coast 2700 Properties 2, LLC;604112763
2549008X5W4QAPKXNL70;Durian Commercial Investment Limited;ICC20160498
2549008X67CV1MNM7747;Meadowbrook Financial Mortgage Bankers Corp.;3717574
2549008YEXLNFKLF7548;Widget Federal Credit Union;1117
2549008ZZYJ2GYM8BW09;Pickers Capital Management Limited;2113714
25490090IKA1B0H0LX40;Armory Advisors LLC;3674502
25490090T94MKSIL6X26;Aros Affordable Homes A/S;36492767
25490091KLO2C4QIHD11;INDEPENDENTA S.A.;J32 /210 /1991
25490091ROSA8773Q974;Empowered Pensions Ltd;04735293
254900927XKRLDXMUF46;Herbert Taylor Trust U/A 9/16/1957
25490093BJNDZE89YI76;American Interiors Inc.;852414
25490093PUDDDEIY0S08;元大人壽保險股份有限公司;80329815
25490093YHN74GRYVQ58;The Bertelrud-Lassman Trust Dated June 27, 2013
2549009548UUNT6XIH65;KTS Capital Management AG;CHE-115.104.821
